trip_id,source_area_type,destination_area_type,distance_km,duration_min,traffic_level,time_of_day,day_type,weather,vehicle_type,peak_hour,transfer_count,walking_distance_m,route_type,estimated_fare
SCV20005161,college_area,office_area,6.18,19.80,low,afternoon,weekday,clear,ola,no,0,86,direct,269.38
SCV20005162,commercial,metro_station,2.46,23.30,medium,morning,weekday,clear,uber,no,0,133,direct,228.84
SCV20005163,airport,commercial,19.35,81.50,low,night,weekend,clear,metro,no,1,1078,multimodal,18.04
SCV20005164,college_area,metro_station,3.58,23.00,low,night,weekday,cloudy,auto,no,0,91,direct,101.85
SCV20005165,metro_station,commercial,7.92,83.40,high,evening,weekday,cloudy,ola,yes,1,746,multimodal,684.09
SCV20005166,college_area,metro_station,2.13,37.30,low,afternoon,weekday,clear,metro,no,2,1377,multimodal,21.84
SCV20005167,residential,metro_station,5.21,31.40,medium,morning,weekday,clear,uber,yes,0,57,direct,377.02
SCV20005168,commercial,residential,10.47,24.10,low,afternoon,weekend,clear,rapido,no,0,92,direct,141.92
SCV20005169,college_area,residential,6.53,18.30,low,afternoon,weekday,clear,uber,no,1,0,direct,302.94
SCV20005170,residential,office_area,10.51,32.80,medium,night,weekday,clear,auto,yes,0,17,direct,222.54
SCV20005171,airport,metro_station,21.69,105.60,medium,morning,weekend,cloudy,auto,no,1,594,multimodal,531.16
SCV20005172,airport,commercial,20.45,66.30,medium,afternoon,weekday,cloudy,ola,no,0,38,direct,694.21
SCV20005173,residential,metro_station,5.80,27.60,medium,morning,weekday,clear,auto,yes,0,166,direct,193.07
SCV20005174,metro_station,office_area,6.55,36.40,low,night,weekday,cloudy,ola,no,1,687,multimodal,271.62
SCV20005175,metro_station,commercial,6.94,33.30,medium,afternoon,weekday,rainy,bus,no,1,347,direct,33.60
SCV20005176,metro_station,residential,4.84,28.50,low,afternoon,weekday,clear,uber,no,0,66,direct,286.49
SCV20005177,residential,office_area,8.13,52.80,medium,evening,weekday,clear,uber,yes,0,48,direct,525.10
SCV20005178,commercial,residential,4.21,46.60,low,afternoon,weekday,clear,metro,no,1,1398,multimodal,10.00
SCV20005179,metro_station,residential,6.77,70.70,high,evening,weekday,rainy,metro,yes,1,201,direct,39.75
SCV20005180,airport,residential,27.69,90.80,low,night,weekday,clear,ola,no,1,641,multimodal,834.44
SCV20005181,metro_station,shopping_area,6.19,31.80,medium,evening,weekday,clear,auto,yes,0,116,direct,171.49
SCV20005182,commercial,metro_station,4.13,21.40,medium,morning,weekday,clear,uber,yes,1,89,direct,272.13
SCV20005183,commercial,office_area,9.65,80.70,medium,evening,weekday,clear,metro,yes,2,1411,multimodal,26.90
SCV20005184,residential,commercial,5.95,41.30,low,afternoon,weekday,clear,rapido,no,1,736,multimodal,105.78
SCV20005185,residential,commercial,7.39,28.40,low,afternoon,weekday,clear,ola,no,1,1021,multimodal,297.73
SCV20005186,metro_station,shopping_area,3.11,23.50,medium,evening,weekend,clear,auto,yes,0,0,direct,141.93
SCV20005187,airport,office_area,15.87,82.60,medium,morning,weekday,rainy,uber,no,1,832,multimodal,984.93
SCV20005188,commercial,office_area,7.62,52.50,medium,evening,weekday,clear,bus,yes,0,221,direct,29.92
SCV20005189,residential,metro_station,8.39,49.80,medium,afternoon,weekday,rainy,auto,yes,1,986,multimodal,291.62
SCV20005190,college_area,office_area,16.69,76.50,low,afternoon,weekday,clear,bus,yes,1,686,multimodal,13.16
SCV20005191,residential,commercial,8.14,73.20,high,evening,weekday,rainy,auto,yes,0,69,direct,378.49
SCV20005192,commercial,residential,11.92,44.90,medium,afternoon,weekday,clear,ola,yes,0,119,direct,452.93
SCV20005193,metro_station,shopping_area,8.63,40.90,medium,morning,weekday,clear,auto,yes,0,64,direct,237.13
SCV20005194,college_area,metro_station,5.49,24.60,medium,morning,weekday,clear,ola,yes,0,109,direct,245.80
SCV20005195,college_area,office_area,8.66,49.20,medium,afternoon,weekday,clear,bus,yes,1,607,multimodal,29.66
SCV20005196,college_area,residential,4.75,29.70,low,night,weekday,clear,ola,no,1,904,multimodal,210.97
SCV20005197,commercial,residential,2.67,22.40,medium,morning,weekday,clear,uber,yes,1,101,direct,256.67
SCV20005198,residential,shopping_area,12.24,70.20,medium,evening,weekend,clear,metro,no,0,187,direct,46.55
SCV20005199,college_area,residential,2.40,40.70,low,afternoon,weekday,cloudy,metro,no,2,1842,multimodal,10.00
SCV20005200,college_area,office_area,10.42,60.00,low,night,weekend,clear,bus,yes,2,887,multimodal,44.93
SCV20005201,metro_station,shopping_area,7.45,71.10,low,morning,weekend,clear,metro,no,3,1417,multimodal,23.95
SCV20005202,college_area,office_area,11.06,29.50,low,night,weekday,clear,uber,no,0,52,direct,427.14
SCV20005203,college_area,residential,4.32,21.10,medium,afternoon,weekday,cloudy,rapido,yes,0,89,direct,62.99
SCV20005204,airport,residential,23.55,79.10,low,morning,weekday,clear,uber,no,1,1087,multimodal,978.13
SCV20005205,metro_station,office_area,4.79,33.80,medium,afternoon,weekday,clear,ola,yes,0,83,direct,267.39
SCV20005206,commercial,residential,12.60,55.10,low,night,weekday,clear,uber,no,1,845,multimodal,545.15
SCV20005207,residential,office_area,7.98,67.40,medium,morning,weekday,clear,rapido,yes,3,1329,multimodal,177.10
SCV20005208,airport,residential,23.77,124.60,medium,evening,weekday,clear,ola,yes,0,34,direct,1256.03
SCV20005209,college_area,metro_station,5.00,34.60,medium,morning,weekday,clear,auto,yes,0,98,direct,182.87
SCV20005210,residential,commercial,3.34,22.00,medium,morning,weekday,cloudy,auto,yes,0,25,direct,118.95
SCV20005211,commercial,residential,5.53,59.10,medium,evening,weekday,clear,metro,yes,1,1388,multimodal,27.82
SCV20005212,residential,office_area,8.30,63.00,medium,morning,weekday,rainy,bus,yes,1,1618,multimodal,24.23
SCV20005213,residential,metro_station,2.76,13.10,low,afternoon,weekday,clear,uber,no,0,52,direct,182.64
SCV20005214,airport,commercial,24.90,150.00,high,evening,weekday,clear,ola,yes,0,105,direct,1472.06
SCV20005215,metro_station,shopping_area,9.13,19.90,low,night,weekend,rainy,uber,no,1,0,direct,395.36
SCV20005216,airport,residential,26.39,111.80,low,morning,weekend,clear,auto,no,2,1998,multimodal,537.71
SCV20005217,airport,metro_station,25.12,142.10,medium,evening,weekend,clear,uber,yes,1,742,multimodal,1500.00
SCV20005218,commercial,metro_station,4.11,31.10,medium,evening,weekday,clear,auto,yes,1,47,direct,144.56
SCV20005219,metro_station,residential,5.09,15.50,low,afternoon,weekday,cloudy,bus,no,0,272,direct,19.85
SCV20005220,metro_station,office_area,5.57,47.10,medium,afternoon,weekday,cloudy,rapido,yes,1,830,multimodal,126.07
SCV20005221,commercial,residential,8.29,30.70,medium,afternoon,weekday,cloudy,uber,no,0,72,direct,398.76
SCV20005222,airport,office_area,24.33,93.50,medium,morning,weekend,clear,rapido,no,1,59,direct,353.39
SCV20005223,residential,shopping_area,5.20,22.20,medium,night,weekday,clear,uber,yes,0,55,direct,324.30
SCV20005224,college_area,metro_station,2.00,18.70,medium,morning,weekday,cloudy,metro,yes,0,229,direct,10.00
SCV20005225,commercial,metro_station,5.42,22.50,low,night,weekend,cloudy,rapido,no,0,73,direct,85.26
SCV20005226,commercial,metro_station,3.36,23.30,medium,morning,weekday,cloudy,ola,yes,0,26,direct,215.45
SCV20005227,residential,metro_station,7.45,40.50,medium,evening,weekend,clear,metro,yes,0,234,direct,10.00
SCV20005228,airport,residential,27.60,80.20,low,night,weekday,clear,auto,no,1,604,multimodal,499.79
SCV20005229,airport,metro_station,16.09,86.90,medium,evening,weekday,clear,ola,no,0,86,direct,679.08
SCV20005230,metro_station,commercial,4.52,23.80,medium,morning,weekday,clear,auto,yes,0,79,direct,143.88
SCV20005231,metro_station,shopping_area,4.31,25.20,medium,afternoon,weekday,cloudy,uber,no,0,22,direct,343.71
SCV20005232,residential,metro_station,5.42,39.60,medium,evening,weekend,cloudy,uber,no,0,108,direct,347.22
SCV20005233,residential,metro_station,4.35,28.10,medium,morning,weekday,clear,uber,yes,0,110,direct,322.36
SCV20005234,commercial,residential,5.29,17.70,low,night,weekday,cloudy,auto,no,0,41,direct,132.92
SCV20005235,commercial,residential,7.96,71.40,high,evening,weekday,rainy,metro,yes,0,189,direct,30.20
SCV20005236,residential,metro_station,6.33,60.30,medium,morning,weekday,rainy,metro,yes,2,1292,multimodal,37.22
SCV20005237,residential,office_area,15.98,44.20,low,night,weekend,clear,uber,no,0,31,direct,631.34
SCV20005238,metro_station,shopping_area,4.86,23.10,medium,afternoon,weekday,clear,rapido,no,0,152,direct,84.99
SCV20005239,airport,residential,14.52,39.00,low,night,weekday,cloudy,auto,no,0,77,direct,262.44
SCV20005240,metro_station,shopping_area,4.81,25.30,medium,afternoon,weekday,clear,rapido,yes,1,44,direct,103.43
SCV20005241,airport,metro_station,12.52,35.90,low,afternoon,weekend,clear,auto,no,0,112,direct,214.47
SCV20005242,commercial,residential,6.46,44.50,medium,evening,weekend,rainy,rapido,no,0,65,direct,154.84
SCV20005243,commercial,residential,10.33,26.60,low,night,weekend,clear,ola,no,0,97,direct,298.65
SCV20005244,residential,metro_station,4.76,42.50,high,evening,weekday,clear,uber,yes,0,17,direct,482.30
SCV20005245,residential,commercial,12.63,131.40,high,evening,weekday,rainy,rapido,yes,3,980,multimodal,376.36
SCV20005246,residential,commercial,7.39,36.00,medium,afternoon,weekday,rainy,metro,yes,0,270,direct,23.36
SCV20005247,metro_station,residential,4.29,28.70,medium,morning,weekday,clear,uber,yes,0,115,direct,381.15
SCV20005248,airport,office_area,26.20,93.10,medium,afternoon,weekday,clear,rapido,yes,0,200,direct,517.00
SCV20005249,residential,office_area,15.41,88.10,medium,morning,weekday,clear,bus,yes,2,1319,multimodal,43.38
SCV20005250,commercial,office_area,4.22,21.60,low,afternoon,weekday,clear,auto,no,0,96,direct,117.28
SCV20005251,residential,commercial,9.36,57.90,medium,evening,weekday,clear,ola,yes,0,150,direct,455.33
SCV20005252,metro_station,office_area,4.32,39.10,low,afternoon,weekend,cloudy,uber,no,1,1149,multimodal,365.47
SCV20005253,airport,commercial,28.03,79.50,low,night,weekend,clear,uber,no,0,86,direct,1087.75
SCV20005254,airport,residential,31.60,101.30,medium,afternoon,weekday,clear,rapido,yes,0,86,direct,487.66
SCV20005255,college_area,residential,3.94,18.10,low,afternoon,weekday,cloudy,auto,no,0,121,direct,116.92
SCV20005256,commercial,metro_station,7.91,35.20,medium,afternoon,weekday,clear,uber,yes,0,35,direct,453.07
SCV20005257,residential,metro_station,9.16,79.30,high,evening,weekday,clear,uber,yes,0,128,direct,926.06
SCV20005258,residential,shopping_area,9.33,35.00,low,night,weekend,clear,auto,no,0,144,direct,165.81
SCV20005259,commercial,metro_station,3.01,23.30,medium,morning,weekday,rainy,ola,yes,0,160,direct,237.90
SCV20005260,residential,office_area,11.32,122.40,high,evening,weekday,cloudy,bus,yes,2,596,multimodal,27.90
SCV20005261,residential,shopping_area,5.24,25.20,medium,afternoon,weekday,clear,ola,yes,0,17,direct,241.88
SCV20005262,college_area,office_area,7.50,69.80,medium,evening,weekday,clear,bus,yes,1,1192,multimodal,17.51
SCV20005263,residential,office_area,10.05,51.40,medium,evening,weekday,clear,uber,no,0,129,direct,531.59
SCV20005264,metro_station,commercial,2.47,22.40,medium,morning,weekday,clear,uber,yes,0,87,direct,268.30
SCV20005265,residential,commercial,6.26,26.10,low,afternoon,weekday,rainy,uber,no,0,91,direct,340.24
SCV20005266,residential,commercial,7.64,30.70,medium,evening,weekday,clear,auto,yes,1,56,direct,189.77
SCV20005267,commercial,office_area,6.78,95.80,high,morning,weekday,rainy,metro,yes,3,2042,multimodal,45.19
SCV20005268,metro_station,residential,3.79,27.50,medium,morning,weekday,clear,uber,yes,0,60,direct,299.68
SCV20005269,commercial,shopping_area,6.77,36.50,medium,evening,weekday,clear,ola,yes,0,27,direct,327.40
SCV20005270,metro_station,residential,5.71,44.20,medium,evening,weekday,clear,ola,yes,0,155,direct,307.30
SCV20005271,residential,commercial,11.20,30.40,low,night,weekday,clear,rapido,no,0,181,direct,130.60
SCV20005272,metro_station,residential,5.45,71.10,low,night,weekday,clear,bus,no,3,2112,multimodal,37.41
SCV20005273,commercial,residential,11.59,40.10,low,morning,weekend,clear,auto,no,0,32,direct,200.77
SCV20005274,residential,commercial,9.57,51.60,medium,afternoon,weekday,rainy,auto,yes,1,908,multimodal,285.49
SCV20005275,metro_station,office_area,5.87,21.50,low,night,weekday,clear,metro,yes,0,169,direct,10.00
SCV20005276,commercial,metro_station,5.80,21.70,medium,morning,weekday,rainy,uber,yes,0,27,direct,390.75
SCV20005277,commercial,shopping_area,6.11,35.20,medium,evening,weekday,clear,auto,yes,0,125,direct,197.88
SCV20005278,commercial,shopping_area,3.67,5.80,low,afternoon,weekday,clear,uber,no,0,106,direct,154.10
SCV20005279,residential,metro_station,3.82,44.90,high,morning,weekday,cloudy,bus,yes,0,192,direct,11.17
SCV20005280,college_area,metro_station,3.47,48.80,medium,morning,weekday,clear,metro,yes,1,513,multimodal,32.47
SCV20005281,residential,office_area,10.56,32.20,low,night,weekday,rainy,uber,no,0,0,direct,487.52
SCV20005282,metro_station,office_area,6.05,66.20,high,evening,weekday,clear,rapido,yes,0,71,direct,171.75
SCV20005283,residential,commercial,12.51,55.00,medium,morning,weekday,clear,uber,yes,0,109,direct,691.64
SCV20005284,commercial,metro_station,6.96,36.90,low,afternoon,weekend,clear,uber,no,1,508,multimodal,364.83
SCV20005285,residential,metro_station,8.76,52.00,medium,morning,weekday,clear,uber,yes,0,82,direct,535.69
SCV20005286,commercial,shopping_area,8.22,34.60,low,afternoon,weekend,clear,ola,no,1,875,multimodal,302.82
SCV20005287,airport,metro_station,32.22,150.00,medium,evening,weekday,clear,bus,yes,1,1519,multimodal,80.69
SCV20005288,residential,metro_station,7.14,54.80,medium,afternoon,weekday,cloudy,metro,no,1,1444,multimodal,17.67
SCV20005289,metro_station,commercial,5.69,31.10,medium,morning,weekday,clear,uber,yes,0,50,direct,465.19
SCV20005290,metro_station,office_area,7.34,32.20,medium,afternoon,weekday,clear,auto,yes,0,8,direct,196.62
SCV20005291,commercial,shopping_area,5.71,30.40,medium,evening,weekday,clear,ola,yes,0,103,direct,261.74
SCV20005292,metro_station,office_area,6.31,46.10,medium,afternoon,weekday,clear,rapido,yes,1,958,multimodal,135.08
SCV20005293,metro_station,commercial,5.77,54.50,high,evening,weekday,rainy,bus,yes,1,269,direct,24.06
SCV20005294,commercial,office_area,8.31,62.30,medium,morning,weekday,cloudy,bus,no,1,1099,multimodal,40.29
SCV20005295,metro_station,office_area,5.31,25.10,low,afternoon,weekday,clear,auto,no,0,115,direct,142.77
SCV20005296,airport,residential,30.16,72.40,low,night,weekday,clear,ola,no,1,141,direct,1020.46
SCV20005297,commercial,metro_station,5.22,32.00,medium,evening,weekday,clear,rapido,yes,1,116,direct,148.82
SCV20005298,metro_station,commercial,7.63,49.10,low,night,weekend,clear,auto,no,2,644,multimodal,211.82
SCV20005299,residential,shopping_area,7.58,41.60,low,afternoon,weekday,clear,metro,no,1,1258,multimodal,10.00
SCV20005300,metro_station,residential,4.88,28.00,medium,morning,weekday,cloudy,auto,yes,0,11,direct,149.03
SCV20005301,residential,office_area,6.94,33.70,medium,morning,weekend,clear,ola,yes,0,90,direct,307.20
SCV20005302,commercial,office_area,3.82,50.70,medium,evening,weekend,clear,ola,yes,1,1056,multimodal,325.37
SCV20005303,commercial,metro_station,6.21,56.70,high,evening,weekday,clear,ola,yes,0,184,direct,491.20
SCV20005304,residential,shopping_area,5.74,29.50,low,night,weekend,clear,ola,no,0,121,direct,271.21
SCV20005305,residential,commercial,4.15,10.60,low,afternoon,weekday,clear,rapido,no,0,34,direct,63.19
SCV20005306,college_area,residential,3.55,16.70,medium,evening,weekday,clear,ola,yes,1,136,direct,213.29
SCV20005307,college_area,commercial,3.11,26.90,medium,morning,weekday,clear,uber,yes,0,122,direct,300.84
SCV20005308,college_area,residential,7.93,67.30,medium,evening,weekday,cloudy,rapido,yes,1,984,multimodal,182.73
SCV20005309,college_area,office_area,8.11,29.30,low,morning,weekday,clear,auto,no,0,55,direct,175.61
SCV20005310,residential,commercial,13.90,49.10,low,night,weekend,clear,ola,no,1,1077,multimodal,450.05
SCV20005311,metro_station,residential,3.29,61.30,medium,morning,weekday,clear,metro,no,2,1650,multimodal,24.28
SCV20005312,commercial,residential,7.39,36.70,medium,morning,weekday,clear,uber,yes,0,30,direct,431.71
SCV20005313,metro_station,office_area,2.12,6.20,low,afternoon,weekend,cloudy,uber,no,0,21,direct,155.72
SCV20005314,residential,office_area,9.94,63.80,high,morning,weekday,clear,uber,yes,0,85,direct,776.08
SCV20005315,commercial,office_area,2.15,36.00,high,evening,weekday,cloudy,auto,yes,0,208,direct,168.31
SCV20005316,metro_station,commercial,6.18,53.10,medium,morning,weekday,cloudy,auto,yes,1,529,multimodal,238.60
SCV20005317,commercial,shopping_area,6.72,33.30,medium,morning,weekday,clear,rapido,yes,0,164,direct,113.75
SCV20005318,college_area,commercial,7.12,32.20,medium,afternoon,weekday,clear,rapido,yes,0,153,direct,133.27
SCV20005319,metro_station,commercial,6.46,32.80,medium,morning,weekday,cloudy,rapido,yes,0,127,direct,122.36
SCV20005320,metro_station,commercial,9.25,52.80,medium,afternoon,weekday,clear,auto,yes,2,1040,multimodal,272.26
SCV20005321,metro_station,commercial,4.37,49.60,high,evening,weekday,cloudy,metro,yes,0,174,direct,30.30
SCV20005322,college_area,residential,6.64,51.90,high,evening,weekday,clear,metro,yes,0,262,direct,29.18
SCV20005323,airport,metro_station,25.68,61.20,low,night,weekday,clear,ola,no,1,59,direct,721.08
SCV20005324,commercial,metro_station,3.35,27.60,medium,evening,weekday,cloudy,uber,yes,0,62,direct,292.12
SCV20005325,residential,office_area,11.37,62.90,medium,morning,weekday,clear,bus,yes,1,1362,multimodal,18.77
SCV20005326,college_area,metro_station,2.89,48.00,low,evening,weekend,clear,rapido,no,2,1613,multimodal,87.95
SCV20005327,airport,office_area,23.53,88.30,medium,morning,weekday,clear,rapido,no,0,17,direct,322.48
SCV20005328,college_area,residential,4.37,14.30,medium,morning,weekday,clear,bus,no,0,305,direct,10.00
SCV20005329,commercial,residential,2.61,25.00,medium,evening,weekday,clear,ola,yes,0,30,direct,206.48
SCV20005330,residential,commercial,10.79,30.60,low,afternoon,weekday,cloudy,ola,no,0,41,direct,347.52
SCV20005331,residential,commercial,11.28,55.10,medium,evening,weekday,rainy,metro,no,0,191,direct,34.69
SCV20005332,residential,commercial,9.64,35.30,low,afternoon,weekday,cloudy,ola,no,0,3,direct,328.98
SCV20005333,airport,residential,29.37,121.10,medium,afternoon,weekday,cloudy,bus,yes,1,1219,multimodal,71.90
SCV20005334,residential,metro_station,4.49,31.90,medium,afternoon,weekday,cloudy,ola,yes,1,0,direct,276.72
SCV20005335,metro_station,shopping_area,5.96,51.00,medium,morning,weekday,clear,bus,yes,2,1148,multimodal,21.39
SCV20005336,airport,commercial,19.67,150.00,high,evening,weekday,rainy,bus,yes,1,155,direct,76.98
SCV20005337,residential,commercial,6.50,22.50,low,morning,weekend,clear,rapido,no,0,47,direct,89.98
SCV20005338,metro_station,commercial,2.27,35.80,medium,afternoon,weekday,clear,metro,yes,1,1041,multimodal,27.97
SCV20005339,college_area,office_area,8.53,54.00,low,afternoon,weekday,clear,metro,no,1,927,multimodal,24.47
SCV20005340,metro_station,office_area,8.58,101.50,high,evening,weekday,clear,auto,yes,1,1403,multimodal,434.34
SCV20005341,airport,residential,30.72,112.30,low,afternoon,weekend,clear,metro,no,1,990,multimodal,48.25
SCV20005342,residential,metro_station,9.69,70.80,medium,afternoon,weekday,clear,bus,yes,3,1658,multimodal,16.05
SCV20005343,commercial,metro_station,6.65,29.20,medium,morning,weekday,cloudy,bus,yes,0,243,direct,13.02
SCV20005344,airport,residential,14.89,72.80,medium,morning,weekday,clear,ola,no,0,85,direct,594.95
SCV20005345,airport,office_area,21.65,48.80,low,night,weekend,clear,metro,no,0,101,direct,23.43
SCV20005346,metro_station,office_area,6.32,23.40,low,afternoon,weekend,clear,ola,no,0,46,direct,241.32
SCV20005347,airport,commercial,27.52,92.20,medium,afternoon,weekday,clear,rapido,yes,0,110,direct,418.82
SCV20005348,college_area,office_area,10.39,110.70,medium,evening,weekday,cloudy,bus,yes,3,2139,multimodal,45.11
SCV20005349,college_area,residential,8.84,30.90,low,afternoon,weekend,rainy,rapido,no,0,158,direct,137.06
SCV20005350,airport,residential,25.70,114.20,medium,morning,weekday,cloudy,metro,yes,1,1221,multimodal,36.72
SCV20005351,airport,commercial,29.91,79.30,low,night,weekend,clear,uber,no,0,147,direct,1136.61
SCV20005352,commercial,shopping_area,1.37,21.00,high,evening,weekday,cloudy,uber,yes,0,50,direct,242.30
SCV20005353,metro_station,commercial,7.52,63.00,medium,evening,weekday,clear,metro,yes,2,1303,multimodal,14.77
SCV20005354,residential,metro_station,4.79,61.20,medium,afternoon,weekend,rainy,bus,yes,3,905,multimodal,33.06
SCV20005355,residential,office_area,17.90,145.10,high,evening,weekday,cloudy,rapido,yes,0,31,direct,456.26
SCV20005356,college_area,residential,6.27,53.20,medium,evening,weekday,cloudy,metro,yes,1,743,multimodal,14.62
SCV20005357,residential,commercial,9.83,30.60,low,night,weekend,clear,uber,yes,0,118,direct,475.05
SCV20005358,commercial,shopping_area,8.30,27.10,medium,afternoon,weekday,clear,uber,yes,0,34,direct,441.62
SCV20005359,commercial,shopping_area,8.22,36.00,medium,morning,weekday,clear,auto,yes,0,10,direct,201.32
SCV20005360,commercial,shopping_area,7.65,25.50,low,night,weekday,rainy,auto,no,0,100,direct,182.43
SCV20005361,commercial,metro_station,6.76,43.00,medium,evening,weekday,clear,auto,yes,0,47,direct,196.05
SCV20005362,commercial,shopping_area,6.99,31.10,medium,morning,weekday,cloudy,uber,yes,0,102,direct,440.65
SCV20005363,commercial,office_area,5.23,22.20,low,night,weekday,clear,uber,no,0,128,direct,258.61
SCV20005364,commercial,shopping_area,6.98,17.40,low,night,weekend,cloudy,ola,no,1,10,direct,222.84
SCV20005365,metro_station,commercial,5.39,66.80,high,evening,weekday,cloudy,rapido,yes,1,833,multimodal,189.97
SCV20005366,metro_station,residential,3.24,27.80,medium,evening,weekday,cloudy,ola,yes,0,36,direct,226.53
SCV20005367,college_area,metro_station,4.76,15.20,low,afternoon,weekday,cloudy,auto,no,0,66,direct,89.13
SCV20005368,metro_station,commercial,7.63,34.90,medium,afternoon,weekday,cloudy,ola,yes,0,156,direct,359.81
SCV20005369,commercial,shopping_area,3.09,26.50,low,evening,weekend,clear,auto,no,1,1145,multimodal,101.79
SCV20005370,commercial,residential,3.31,6.00,low,afternoon,weekday,clear,ola,no,0,122,direct,131.06
SCV20005371,commercial,office_area,6.08,16.70,low,night,weekday,clear,uber,yes,0,76,direct,306.34
SCV20005372,college_area,office_area,8.64,24.90,low,night,weekend,cloudy,rapido,no,0,164,direct,120.02
SCV20005373,college_area,commercial,13.64,78.50,medium,morning,weekday,clear,uber,yes,2,1184,multimodal,831.84
SCV20005374,commercial,office_area,7.36,66.40,low,night,weekday,clear,metro,no,2,1522,multimodal,11.47
SCV20005375,residential,metro_station,8.60,63.60,medium,afternoon,weekday,clear,bus,yes,2,1407,multimodal,36.84
SCV20005376,commercial,office_area,4.38,30.30,medium,afternoon,weekday,rainy,auto,no,0,69,direct,158.83
SCV20005377,airport,metro_station,24.79,67.20,low,night,weekday,clear,uber,no,0,96,direct,919.12
SCV20005378,commercial,metro_station,5.84,40.60,medium,evening,weekend,clear,metro,yes,0,210,direct,15.29
SCV20005379,residential,shopping_area,8.84,38.20,low,afternoon,weekday,clear,uber,yes,0,106,direct,445.12
SCV20005380,residential,office_area,17.19,78.20,medium,evening,weekday,clear,uber,yes,0,89,direct,899.42
SCV20005381,metro_station,shopping_area,8.58,30.50,low,morning,weekend,clear,rapido,no,0,197,direct,121.27
SCV20005382,airport,office_area,25.81,119.90,medium,morning,weekday,cloudy,auto,no,1,1380,multimodal,595.51
SCV20005383,college_area,commercial,12.58,41.00,low,afternoon,weekday,clear,bus,no,0,200,direct,17.03
SCV20005384,residential,office_area,7.28,25.60,medium,afternoon,weekday,cloudy,ola,yes,0,205,direct,303.38
SCV20005385,commercial,office_area,7.98,73.30,high,evening,weekday,rainy,ola,yes,0,12,direct,649.75
SCV20005386,commercial,residential,10.26,29.50,low,night,weekend,clear,rapido,no,0,84,direct,124.78
SCV20005387,college_area,residential,6.39,28.50,medium,morning,weekday,cloudy,auto,yes,0,122,direct,189.50
SCV20005388,metro_station,shopping_area,5.07,25.80,low,morning,weekend,clear,ola,no,1,169,direct,224.29
SCV20005389,commercial,residential,5.09,52.20,high,evening,weekday,rainy,rapido,yes,0,21,direct,178.33
SCV20005390,metro_station,office_area,2.61,20.30,medium,morning,weekday,cloudy,ola,yes,0,15,direct,200.62
SCV20005391,residential,office_area,10.58,59.00,medium,evening,weekday,cloudy,auto,yes,0,148,direct,285.51
SCV20005392,metro_station,office_area,5.18,74.10,medium,morning,weekday,clear,metro,yes,3,2006,multimodal,16.02
SCV20005393,college_area,residential,7.21,31.10,medium,evening,weekend,cloudy,auto,no,0,204,direct,188.26
SCV20005394,metro_station,residential,5.21,26.30,medium,morning,weekday,rainy,ola,yes,0,59,direct,304.01
SCV20005395,airport,commercial,13.42,48.00,medium,afternoon,weekday,cloudy,rapido,no,0,28,direct,207.88
SCV20005396,commercial,residential,7.07,33.70,medium,morning,weekday,clear,auto,yes,0,61,direct,181.94
SCV20005397,residential,office_area,7.59,49.40,medium,morning,weekday,clear,rapido,yes,1,1420,multimodal,136.39
SCV20005398,metro_station,shopping_area,8.26,34.90,low,night,weekday,clear,uber,no,0,75,direct,390.78
SCV20005399,residential,commercial,10.40,46.10,medium,afternoon,weekday,cloudy,auto,yes,0,132,direct,244.07
SCV20005400,commercial,residential,4.53,37.00,medium,afternoon,weekday,clear,rapido,no,1,736,multimodal,93.86
SCV20005401,residential,shopping_area,10.70,34.10,low,night,weekday,clear,ola,no,0,11,direct,330.78
SCV20005402,airport,commercial,11.28,62.30,low,afternoon,weekday,cloudy,bus,no,1,890,multimodal,19.75
SCV20005403,residential,office_area,10.90,57.00,medium,evening,weekday,clear,metro,yes,0,348,direct,14.19
SCV20005404,metro_station,residential,3.46,57.80,high,morning,weekday,cloudy,metro,yes,1,947,multimodal,10.00
SCV20005405,commercial,metro_station,7.83,76.80,medium,morning,weekday,clear,ola,yes,3,1894,multimodal,527.20
SCV20005406,commercial,residential,10.07,46.20,medium,evening,weekday,cloudy,uber,yes,0,109,direct,595.61
SCV20005407,metro_station,shopping_area,6.76,24.40,low,afternoon,weekend,clear,metro,yes,0,189,direct,10.00
SCV20005408,residential,commercial,7.91,32.70,medium,morning,weekday,clear,rapido,yes,0,0,direct,133.02
SCV20005409,commercial,office_area,9.09,48.60,medium,morning,weekday,clear,rapido,yes,0,76,direct,171.18
SCV20005410,residential,office_area,11.96,48.20,medium,morning,weekday,clear,ola,yes,0,48,direct,476.35
SCV20005411,residential,metro_station,6.16,27.00,medium,afternoon,weekday,clear,auto,yes,0,215,direct,195.56
SCV20005412,college_area,metro_station,3.31,6.70,low,night,weekday,cloudy,ola,no,0,139,direct,123.82
SCV20005413,residential,office_area,16.95,79.40,medium,morning,weekday,clear,bus,no,0,64,direct,42.12
SCV20005414,commercial,residential,12.85,61.90,medium,evening,weekday,clear,uber,yes,0,106,direct,710.32
SCV20005415,residential,office_area,14.13,38.30,low,afternoon,weekday,clear,uber,no,0,75,direct,534.37
SCV20005416,airport,metro_station,26.04,133.30,medium,evening,weekend,clear,ola,no,0,101,direct,1017.20
